position_x,position_z,health,armor,weapon_level,distance_to_enemy,num_enemies_nearby,num_allies_nearby,distance_to_nearest_ally,enemy_health_avg_nearby,enemy_weapon_level_max,action,result,alive,team_id,power_ratio,nearby_pressure,is_enemy_dominant,is_in_range_to_attack,total_survivability,victory
-7.691932035639022,4.367417815258177,93,14,2,0.055500289884074516,1,0,1.3537444199647863,62.25421442082214,1,0,miss,1,1,1.691586892347485,1,0,1,107,0
-2.090901275607335,-7.131690642248252,32,79,2,0.9788741514746774,3,0,1.6011855607225745,53.367895263668814,3,0,miss,0,1,2.041646075531922,3,1,0,111,0
-7.174390326732436,-5.799832682614929,92,92,5,0.24135698715317289,3,3,2.420174556786444,89.92264877226147,1,2,miss,1,0,2.0236981927448467,0,0,1,184,1
-3.981946087451771,0.9411670773818486,26,51,3,3.658576103573479,0,0,4.557501580236309,77.53047565524673,4,0,miss,1,0,0.9805110609291913,0,1,0,77,0
1.3690549084791748,-8.675870171448901,51,6,2,0.8176527441789283,4,4,4.7791039098116315,56.117624117854206,3,0,hit,1,0,0.9979406685822312,0,1,0,57,0
0.6506649864239762,3.686715037432995,68,4,2,2.506918338320159,1,1,0.09488223560645714,94.26002489486089,5,0,hit,1,0,0.7558259624587215,0,1,0,72,0
-3.4904262818016125,1.1349644521343034,95,62,3,1.3473159213147545,4,4,0.5744294390808191,91.01232347527686,1,0,hit,1,0,1.7062931797628709,0,0,0,157,0
-9.694074329220893,7.644793697739598,81,42,5,0.7406909040013704,1,0,1.1318960682683015,45.44618628414128,1,0,hit,1,1,2.6482260405091105,1,0,0,123,0
-3.4815402157625552,4.936772789646515,20,49,5,1.735791377862113,2,1,0.30891910526027744,34.56130253228757,1,0,miss,1,1,1.9403113802525107,1,0,0,69,1
-8.36173201392791,2.896261367351709,70,93,5,4.073402191014941,1,0,3.1115895662022512,37.59822476412741,3,0,miss,1,1,4.2229921452628485,1,0,0,163,0
-8.184236108140308,-6.694270691646995,74,47,2,0.7837159591369086,1,3,4.141868451663052,88.76312824061364,3,0,miss,1,1,1.3479922365857693,-2,1,0,121,0
-9.536863225683057,-9.6002109640726,31,11,3,3.241695799282974,0,1,4.9943169354513355,49.254608222238154,1,0,miss,1,1,0.8357442528308198,-1,0,0,42,1
-9.219091035979591,-2.952097762873498,60,34,1,2.069781238171142,0,4,3.6515840447314596,89.047704611927,1,0,miss,1,0,1.0438911286534838,-4,0,0,94,0
6.269125254779389,-2.131586825669178,69,68,2,2.195321677413704,0,1,0.4042502035049167,90.88955358761261,3,0,miss,1,1,1.4909202912752926,-1,1,0,137,0
0.24995853960639813,1.979063804620587,67,11,5,0.21208160940967669,0,4,3.302765008148717,88.8244403527946,4,2,hit,1,0,0.8683605452329799,-4,0,1,78,0
-2.505642569750533,-5.3844054680190805,54,13,5,4.322474484141768,1,4,3.1220949308363504,83.35248264816387,3,0,miss,1,0,0.7942860470326467,-3,0,0,67,0
0.9181176510942954,7.696093135700359,89,78,1,4.322024272941334,2,3,3.895739041220288,29.2718357130234,5,0,miss,1,0,5.51667898779439,-1,1,0,167,0
-7.166445227783407,1.2790228989179848,98,81,2,4.210884315158112,0,3,3.638607652494956,89.42146327001807,1,0,miss,1,0,1.9796184835614443,-3,0,0,179,1
-4.706053933729746,9.042234879959544,63,70,3,2.473440423623834,3,3,2.9470761803042644,36.75512346898266,2,0,hit,1,1,3.5227007033698303,0,0,0,133,0
9.322845567786779,5.733970962805762,96,6,1,2.8167025825397345,2,1,1.2482938723031878,62.18009487604557,2,0,miss,1,0,1.6144325234097237,1,1,0,102,0
6.5113744651816745,-1.9205703798351763,21,13,3,0.7975549252004405,4,3,4.072527086649637,59.15860633923019,1,0,hit,0,0,0.5651726672036976,1,0,0,34,0
6.698086471565031,5.919131885444408,45,7,2,2.337302172396311,4,2,0.24736916375064477,27.173430470293354,5,0,miss,0,0,1.8457106263587557,2,1,0,52,0
-4.581996403183526,-8.72004201005504,54,26,3,0.5944322020005688,4,2,3.7594242972103586,96.93169861200757,4,0,miss,0,0,0.8168958685884682,2,1,0,80,0
8.283721044858442,4.27775861199607,23,76,1,0.5680452831082416,0,2,4.987791732397523,30.67701997051813,3,0,miss,1,1,3.1252939857391735,-2,1,0,99,0
-4.091366025747119,-2.8932854826143277,52,45,2,3.0174703842432073,1,3,4.91637342434457,71.25995071962357,2,0,miss,1,1,1.3423756733016674,-2,0,0,97,0
0.21248117435991531,-6.468913703258501,28,90,5,2.9388495580239047,0,1,4.745131546716202,97.53874238448611,3,0,miss,1,1,1.197498538590826,-1,0,0,118,0
7.148185687405906,1.0882532916022498,30,59,2,3.8492752508804444,1,4,0.02580109462789082,82.21303547629108,2,0,miss,1,1,1.0695439661657065,-3,0,0,89,1
2.7104489915116545,8.621883856165724,76,69,4,3.511672530403476,2,3,0.9085081231504649,53.29307102422332,4,0,miss,1,0,2.6706907026000977,-1,0,0,145,0
4.3552321180607585,-7.480705217675734,75,23,5,4.787951446485477,3,0,2.291824399526405,59.27075695001365,4,0,hit,0,0,1.6259958387660138,3,0,0,98,0
-2.2523500898916504,-5.668368508650763,90,57,3,1.052003076910038,4,2,4.176794298263614,58.38211963614482,3,0,miss,0,1,2.4754926382001994,2,0,0,147,0
-1.2202719074541317,-3.451033971222448,25,55,5,4.316073959408015,2,3,4.8999992927219544,75.43427493832034,5,0,hit,1,0,1.0466508652637454,-1,0,0,80,1
5.050127291511481,-8.591541014503894,80,14,4,2.5965637049429553,0,2,1.8182589198642858,20.497927016734643,2,0,miss,1,1,4.372514611610112,-2,0,0,94,0
-7.037471452594099,0.5684469470999147,35,71,3,1.3224500393969796,3,2,1.592007989155183,33.66952397338195,2,0,hit,1,1,3.0574403064023348,1,0,0,106,1
3.8899674268439632,-9.579381448761286,33,94,5,4.079987840606139,0,4,4.026162400675622,94.25897818361119,3,0,miss,1,0,1.3332076663178998,-4,0,0,127,1
9.374695118385578,3.9003324501630505,81,92,2,1.6506953591269269,2,3,0.574349947380205,58.5059673319078,5,0,miss,1,0,2.907271451198397,-1,1,0,173,0
7.02789763111771,-5.4384787731173105,56,89,1,3.7547133984361025,1,0,0.07413811047407903,25.717297884670486,4,0,miss,1,0,5.427195542974286,1,1,0,145,0
-4.951964840951783,-0.5727236895634817,40,21,3,2.5572189880395197,1,4,0.15718393072685632,85.13912605050882,4,0,miss,1,1,0.7081567087670687,-3,1,0,61,0
1.76823030234514,-6.187755846036347,85,23,2,3.0684122330923858,3,2,3.4359972000825323,57.75629403228131,3,0,hit,1,1,1.8381009520556844,1,1,0,108,0
4.478839826491278,8.468195322856612,42,78,4,4.403537913479445,4,2,2.2400602562061596,56.73149686458963,4,0,hit,0,0,2.0785880588106416,2,0,0,120,0
6.681816944269691,0.3890558491574829,72,27,1,0.06736905642626301,0,2,1.7581980259817631,78.21756918528244,4,0,hit,1,1,1.2497227700644071,-2,1,1,99,0
2.1920162653129704,9.899718833388128,33,71,4,2.8277818345552768,2,1,0.04835732002136495,57.61793930725518,3,0,hit,1,1,1.7742008884834315,1,0,0,104,0
3.428579053755243,-4.800378254875051,67,47,4,0.399027627468857,0,0,3.163587856621743,63.38938367908524,1,2,miss,1,0,1.7704781982100122,0,0,1,114,0
9.164138436868672,-1.5692923499425362,41,29,1,4.365611766022251,0,1,4.338038907939325,87.46942959336349,2,0,miss,1,1,0.791233766530931,-1,1,0,70,0
5.544709696260179,-4.443048147935357,66,8,2,3.806294771447524,3,0,4.563998401488572,91.76199522949604,2,0,miss,0,1,0.7977404950909229,3,0,0,74,0
9.43036884353387,2.5865294335031166,87,95,1,4.401347024107733,3,0,0.30630481437846024,59.17621438360352,4,0,miss,0,1,3.0244508044293053,3,1,0,182,0
3.0545776407461123,-6.458504837793169,80,46,4,3.643778708967696,4,4,0.8965562930362808,50.22545966462001,1,0,miss,1,0,2.4597143847012597,0,0,0,126,0
-9.705059380031312,1.0008220034999233,79,89,1,3.021146318353694,0,4,3.045845642854852,56.2545144090761,1,0,miss,1,1,2.934266437047422,-4,0,0,168,0
9.375124997499128,8.982566692889463,62,15,2,3.604018049605701,1,1,1.1166095218701484,97.79923902171525,1,0,miss,1,1,0.7793582295008977,0,0,0,77,0
-8.411241283158626,-8.965027740640625,37,32,4,0.08113690400298412,4,1,1.4401933725944271,52.753834782593074,1,0,miss,0,1,1.283629349963029,3,0,1,69,0
4.76340246214269,-8.86352449939075,49,82,5,3.4544473351236746,4,2,1.0233042395957759,88.74286583946665,1,0,hit,0,0,1.4597260603905242,2,0,0,131,0
-5.14940461883165,-9.74707642292488,24,11,3,0.06103577012275818,0,0,1.5768144824104864,97.65453767353772,1,0,miss,0,1,0.3547733416563171,0,0,1,35,0
1.711054149084978,4.53665563463354,21,44,4,0.2861662461457043,2,1,3.376309911086347,79.50643386836944,1,0,miss,1,1,0.8073888865364108,1,0,1,65,0
9.190882158200228,-6.237700640422929,94,41,4,2.990666233942555,4,3,2.591869873862626,25.120484479928933,3,0,miss,1,1,5.168357428581941,1,0,0,135,0
-2.8180195169397315,3.6700844031443314,29,61,4,4.3860002923186245,3,3,3.0119225957388034,90.9228792815257,4,0,miss,1,0,0.9790816030072705,0,0,0,90,0
9.164396235994104,0.23395863518783955,59,57,5,2.3522749847174467,4,0,1.0457170748645934,33.95197942906534,5,0,miss,0,0,3.318839215828126,4,0,0,116,0
-3.4743660534515346,-6.09504913547934,65,91,2,2.159064613378501,3,2,3.0727862325201833,23.569331717669833,5,0,miss,1,0,6.349379046716502,1,1,0,156,1
3.197383614304032,-3.97685762860045,50,98,4,1.147910636760363,3,3,3.877732994646384,60.754457991555675,3,0,miss,1,1,2.3965881138530527,0,0,0,148,0
3.7753024628796634,-3.3257912924966977,92,68,4,4.439945290461184,1,4,2.916197781589973,26.1732396845993,4,0,miss,1,0,5.888145905940011,-3,0,0,160,0
4.373985669238786,8.5647698444245,93,48,2,1.3025087956923938,3,0,4.174097544026314,46.11062250708536,5,0,miss,0,0,2.9929555691775,3,1,0,141,0
-9.938288096770995,-7.015572859123546,36,8,3,2.5325500142307282,3,2,3.572817845969748,28.25965588694779,2,0,hit,1,0,1.50377708370889,1,0,0,44,0
-6.015620889296132,2.180761597732353,57,30,2,2.9503474819451285,2,1,1.536168122939185,94.5404912587668,3,0,miss,1,1,0.9106086733881732,1,1,0,87,0
7.633080643462812,8.732565030399396,68,67,4,4.965172282237388,3,0,3.546658857105662,96.68121375817817,2,0,miss,0,1,1.3820467089425104,3,0,0,135,1
-3.0223600250701104,4.931936648813242,29,29,2,4.819886557125858,1,2,1.1345717666297235,72.12174522669031,4,0,hit,1,0,0.7931976981702197,-1,1,0,58,0
-8.221901338076925,-7.628408048685289,74,38,3,2.028711128535783,0,3,2.189272065487304,91.84508582959185,5,0,miss,1,1,1.2063104794319985,-3,1,0,112,0
-0.5964646298269844,8.097893479312035,75,56,5,1.557308300118518,0,3,4.105826795684673,45.70612471250168,5,0,miss,1,1,2.804771340083705,-3,0,0,131,1
-8.109191801653036,2.8816237300427456,20,59,4,1.4559564270837477,0,2,3.3111694246347727,32.008109949869194,4,0,miss,1,1,2.393351213383033,-2,0,0,79,0
7.968163860812233,5.306599248399593,62,28,3,1.3654365573314338,4,2,2.2872591982845307,89.11165270364263,4,0,miss,0,0,0.9987609515496311,2,1,0,90,1
-9.52631615896266,-2.3625671752747213,63,21,2,0.25897943440324755,2,4,4.673877137637314,98.8535121607874,5,0,miss,1,1,0.8412323030234574,-2,1,1,84,1
-0.8084028368106893,2.88710751475419,54,22,2,4.635909552728375,4,0,3.06955197106268,46.87053649464155,1,0,hit,0,1,1.5876153802560196,4,0,0,76,0
-4.986765297958488,-9.02702019578432,88,70,5,1.5144553914867787,2,2,1.7527122954047647,53.63939972382167,3,0,miss,1,1,2.891686233718179,0,0,0,158,0
3.9341937049098945,5.2312745003993815,87,65,3,3.6161824495847235,4,2,1.2552116663724655,84.94344644530634,2,0,miss,0,0,1.7686048941117516,2,0,0,152,0
0.2580065878467366,2.9862853796873505,54,92,2,4.340119445219644,1,0,2.797179855874054,89.55403088190388,2,0,miss,1,0,1.6122970847140534,1,0,0,146,0
9.872688710085487,7.950447527329988,43,9,5,2.7610454124707418,3,2,3.7790048320165854,73.63833196633034,5,0,miss,1,1,0.6966929542779361,1,0,0,52,0
4.319529710085883,3.3410736225618525,45,60,4,0.17582374471373452,0,2,3.466177589750962,83.97742194139579,4,2,hit,1,1,1.235622328862985,-2,0,1,105,1
-4.422423115293668,5.269172673500254,27,31,2,2.205146042445119,3,4,3.051882518853713,66.33153788847814,5,0,miss,1,0,0.8614091081071985,-1,1,0,58,1
-6.891655378896271,6.849670283897787,36,89,3,1.697543609416411,4,0,0.7312977867940806,29.341122311912244,2,0,miss,0,1,4.11982123518627,4,0,0,125,0
0.2802039489023045,-4.257671702499259,70,47,1,2.5312938994547567,4,0,2.1846950205377356,84.7382147434411,5,0,miss,0,0,1.364619036565027,4,1,0,117,0
9.720285519829591,-4.955326780559544,100,10,4,4.892279679235949,4,2,3.5648544420889583,30.423820476214473,2,0,miss,0,0,3.500529163322516,2,0,0,110,0
-8.0870964585406,9.671299854093185,88,1,4,1.52048944500366,2,3,4.77947556788395,21.566706419708545,2,0,miss,1,1,3.943863067331447,-1,0,0,89,0
4.192587264260423,-5.417905350971934,51,94,4,0.8053055772642381,1,1,2.9996459741636112,72.06926936471008,4,0,miss,1,0,1.9844183643915012,0,0,0,145,0
7.249908585024244,-4.268955752123396,57,37,1,4.6046301180844615,0,3,3.727026845595134,70.89729647333584,3,0,miss,1,0,1.3074205096830207,-3,1,0,94,0
-7.9732067401092195,-1.7903178684863903,31,4,5,3.6480418214919688,0,2,4.819354771598921,37.793989219421185,2,0,hit,0,0,0.902201622061548,-2,0,0,35,0
-7.640773594021082,-1.92778839758045,50,45,1,4.528685860737621,3,2,3.3200073943337625,84.50270603684406,3,0,hit,1,1,1.1110759460532564,1,1,0,95,0
-8.659324452073676,9.584564864390845,49,69,5,4.872675992325286,2,1,4.3885875927139,95.99546797015589,4,0,hit,1,1,1.2165516850365308,1,0,0,118,0
0.01574902551812407,-1.6582404221547709,23,16,1,2.9964022190869732,4,3,4.207733571740869,47.02611563860184,2,0,miss,0,1,0.8120581787933119,1,1,0,39,0
-8.865786483018695,-6.52045926613895,39,38,2,2.74948620856345,2,4,1.0646368529899037,72.41170816420987,1,0,miss,1,0,1.0488790129738395,-2,0,0,77,0
-1.055967368884863,1.3356673252657991,57,62,1,2.186099099502816,3,2,4.452938615947567,99.20459877630056,2,0,hit,1,0,1.1875702458093644,1,1,0,119,0
-9.796093111966677,-2.6063084903866818,23,78,3,3.791442519589579,3,0,3.559774661792834,66.78348476582119,3,1,miss,0,1,1.4900384710071406,3,0,0,101,0
-5.745403644170914,-1.8097901890432482,97,38,3,1.8035150903996984,1,1,1.4058800485546459,80.74791174335644,5,0,miss,1,0,1.651418331318675,0,1,0,135,0
-3.696955388359955,-9.50231684451836,75,3,4,1.0746405063111193,0,3,0.5134516808412226,98.60722330606248,4,0,miss,1,0,0.7830757389986658,-3,0,0,78,0
4.486689141662563,2.6412967365457813,53,89,1,4.231907255248863,2,4,3.8737593368010548,65.41762890122985,4,0,hit,1,0,2.1379865910475253,-2,1,0,142,0
-2.2026154024587985,3.6588944699630748,47,80,5,4.993703243405417,2,3,3.5362303023154658,34.753472980997444,1,0,miss,1,0,3.552102478757771,-1,0,0,127,0
-7.402251426703856,-7.378595597094888,48,37,1,2.7071515922320306,4,4,1.3358920351385177,85.2236212045559,2,0,miss,1,0,0.985808747214954,0,1,0,85,0
-2.4751273213920344,8.917328750891155,94,90,3,0.03213231451170695,2,1,4.711024947949867,93.90104719864883,2,2,miss,1,0,1.9388616399021121,1,0,1,184,0
-7.593442794604788,-4.551922594451712,83,45,1,1.548898218557699,0,4,3.13494676121715,61.330301149996814,2,0,miss,1,0,2.0535758313114862,-4,1,0,128,0
6.659167159747618,8.14856413717888,78,5,4,4.610008519148064,1,4,1.3301918395737893,92.36723443246922,3,0,miss,1,1,0.8889628198212549,-3,0,0,83,0
-3.293610526020105,-6.989913695981452,42,73,3,2.961615355883955,4,3,1.775544444778393,42.08286075158418,1,0,miss,1,1,2.6692749272869816,1,0,0,115,0
-8.182839695990516,4.3254361807614,44,71,5,2.821259179451654,4,2,0.2426774732507686,31.676539983381772,4,0,hit,0,0,3.5193444611481284,2,0,0,115,0
-8.28810915265612,-2.98396618420888,65,3,3,2.140294334257064,2,2,4.172208679951334,78.82334629762043,1,0,hit,1,1,0.8518810993774024,0,0,0,68,0
-2.724895320889697,-6.17607568531783,95,71,1,1.3708080536584832,1,0,3.375773494773611,21.827735984734183,5,0,hit,1,1,7.27185561069266,1,1,0,166,1
9.241497960608452,-3.5792221988627198,21,87,1,3.8464753696400584,0,0,2.420544284875929,53.01682352192249,4,0,miss,1,1,1.9993771006576992,0,1,0,108,0
-2.7141888628977924,-6.525508268903333,74,50,3,2.0821678696461965,1,1,3.993888862505552,70.00697346484087,4,0,miss,1,1,1.7463073547473285,0,1,0,124,1
3.905393040298623,3.8661587919638123,88,65,1,3.8727240532475853,0,3,0.172646845100361,86.89182667950602,1,0,hit,1,0,1.7407761993377187,-3,0,0,153,0
1.7779006775765467,0.6709215588635438,51,86,5,1.5170672474651892,2,1,3.188988741633106,77.02486464554777,5,0,miss,1,0,1.7558505307553578,1,0,0,137,0
6.976074541105561,8.490513436545985,52,18,2,2.125610316644084,3,1,2.091271059122067,70.50510725073255,5,0,miss,0,1,0.9789510524688133,2,1,0,70,1
-3.663376560928169,6.5421443677191995,73,67,5,4.922015754121841,4,2,4.226598774842527,89.59214637664189,5,0,miss,0,1,1.5453878244361514,2,0,0,140,0
9.068027913331548,9.87690722724335,36,3,5,0.6319446362951348,2,2,3.516458975130811,27.58693275411403,5,0,miss,0,0,1.3642596893990802,0,0,0,39,0
5.052600509483206,-8.245737613983142,98,8,1,1.887683575817185,0,3,4.658833853095695,34.9929193942669,2,0,hit,1,1,2.945023681987967,-3,1,0,106,0
8.063014824379326,6.780893436033118,89,69,5,0.23665956000677058,0,0,2.697370760266365,32.51960551356338,1,2,killed,1,0,4.71365929220339,0,0,1,158,1
-8.257928221939267,-2.006718753781456,96,32,1,0.9564259759701466,0,3,1.8510195935150415,87.5990872659116,1,0,miss,1,1,1.4447101426207112,-3,0,0,128,0
-4.4966613421619295,1.0727190823659072,93,8,3,1.6370655428949084,2,1,3.3913553838454673,64.77154724657197,3,0,hit,1,0,1.5356184281534315,1,0,0,101,0
0.6340787329446158,0.6452081008693451,86,23,3,0.876606819221869,4,3,4.644674487203445,60.11649849587927,2,0,miss,1,1,1.7834791370999312,1,0,0,109,0
7.455270199412926,-6.854532334909285,96,44,3,0.9475833176875692,0,0,1.0211443237193234,23.161248365671597,4,0,miss,1,1,5.794402585543245,0,1,0,140,0
-1.1739743195740537,1.9617528122318895,66,80,4,1.4103486593966585,4,3,4.774717062683351,87.6021070832868,5,0,miss,1,1,1.6478163421413743,1,1,0,146,0
5.834747219145662,-5.403129062562632,95,15,4,2.388603201221729,2,3,1.7409594540211533,59.819282150478685,5,0,miss,1,1,1.808636934053886,-1,1,0,110,0
-2.855017302846985,-2.149486107142627,50,84,2,3.9231324491799113,4,0,4.132943533191372,43.989448615417274,3,0,miss,0,0,2.9784761566088633,4,1,0,134,0
8.772972884017566,-9.175148020490894,89,88,5,2.8735836190435906,1,1,2.256208556717504,66.63284912156944,5,0,miss,1,1,2.617071471909221,0,0,0,177,0
-1.2251618025964888,1.5433289798222987,41,71,4,1.3206342688646355,3,2,4.703496142411495,51.05666555773788,2,0,miss,1,0,2.151501614635245,1,0,0,112,0
-6.071113627704761,3.5249896383671206,95,47,1,1.7702894026737086,0,4,0.03314843165739767,45.872678494579574,5,0,hit,1,1,3.02948336985737,-4,1,0,142,0
-6.185382635161741,0.884703642639721,37,40,5,0.9741361672265308,4,3,3.484813384560252,34.33586458788923,3,0,miss,1,0,2.1790891746395937,1,0,0,77,0
9.89463688367221,-8.720365958817428,92,37,1,1.8656745545418936,1,3,2.878582253869499,24.70415974661143,4,0,hit,1,0,5.0186429461871835,-2,1,0,129,1
-0.2228669342169649,-9.920852720998274,39,80,5,1.6452741290388506,2,0,3.724263083961832,37.196380938525586,2,0,miss,0,1,3.115478405965272,2,0,0,119,0
4.630405245724216,-6.349390129343433,47,92,1,3.770836497207892,3,0,0.08479246227159065,65.46569715403717,4,0,miss,0,1,2.091304326167849,3,1,0,139,0
-0.5575883466294567,1.7321953636976968,74,36,2,0.356050396709916,3,4,0.018704467539877312,55.07269982670345,4,0,miss,1,0,1.9617389628101125,-1,1,1,110,0
0.30164493211763777,-0.43943964916680045,50,4,4,4.832803382057381,3,1,3.8400417344818867,26.39522585646544,2,0,miss,0,0,1.971146369915971,2,0,0,54,0
-1.7688309587404127,0.19993335316135052,55,80,2,2.0873323793908964,4,2,2.004827620651906,30.21959311316799,2,0,miss,0,1,4.324207542059826,2,0,0,135,0
-4.537055829110599,6.135234958463457,48,96,5,4.112664916223333,3,3,4.310170297841082,28.943388102373913,4,0,miss,1,1,4.809075028773504,0,0,0,144,0
7.2984641052837915,-6.137218140711951,20,17,5,4.7179602054415035,2,0,3.4374494556831348,68.3250025552934,3,1,miss,0,0,0.5337179752786727,2,0,0,37,0
1.6051350420686283,3.04363193244118,65,65,2,4.224057362093618,1,2,1.900990030675473,97.18793401888603,5,0,hit,1,1,1.3239916014018083,-1,1,0,130,0
0.5087804569136782,-0.7707587067182313,24,10,3,1.3395535788404263,0,0,1.564299396541709,98.78494763154484,4,0,miss,0,0,0.3407327538572726,0,1,0,34,0
0.02207611061481707,9.207515305879934,77,39,5,3.095418030332282,1,4,0.2540494695715212,91.0347883039999,4,0,miss,1,1,1.2603929681115869,-3,0,0,116,1
-0.13694773289504525,-8.640229114507532,96,36,5,1.4147129218063548,0,1,3.2634255168469544,41.329187879777685,2,0,hit,1,0,3.118415604261134,-1,0,0,132,1
6.566354842168305,-0.27092245440054796,65,65,5,3.35160808925779,3,2,4.68987538020155,84.28021087175728,1,0,miss,1,0,1.524386474553768,1,0,0,130,0
-2.136182267057527,2.5029570875659175,35,27,4,0.0279540648807991,2,3,3.9990152756434134,37.828676605792324,4,0,miss,1,1,1.596758000007424,-1,0,1,62,0
-5.6581963557901265,-7.693054786128021,82,87,1,4.1112460716809,3,3,2.406252460306959,44.70398549857475,4,0,miss,1,0,3.697708157317487,0,1,0,169,0
5.185997226692141,-1.1256841601537726,70,58,5,2.545451020492111,4,3,1.7081755025933876,39.49430503837952,2,0,miss,1,1,3.160938306724481,1,0,0,128,0
7.749552777324588,-7.455721749416888,73,93,5,0.5107790146751295,1,1,2.0316157871262295,55.63183960690022,5,0,hit,1,1,2.9312132742333517,0,0,0,166,1
-7.264709548548442,-3.2870251827731334,35,92,2,1.2970440122001143,2,1,1.6635776104721856,89.342015522216,1,0,hit,1,1,1.4057689466621368,1,0,0,127,1
-9.847080754757425,8.411402890901453,35,44,1,2.657862130924678,3,2,2.614595112722648,33.48944528145748,3,0,miss,1,1,2.2905558310754475,1,1,0,79,0
3.862094464846832,-6.230599201193597,75,82,4,3.056637797236215,1,2,4.428126103055704,69.51587215208257,1,0,hit,1,1,2.2264490987418535,-1,0,0,157,0
4.651946233114476,0.809908482887753,98,33,2,0.4872377776556547,1,3,1.8579059091803414,38.12829682655465,5,0,miss,1,0,3.347960699150495,-2,1,1,131,0
2.381671339935501,1.6073254537210246,32,2,2,4.786329377607201,0,2,1.2312504854064044,95.9611479208366,3,0,hit,0,1,0.3506559145500125,-2,1,0,34,0
0.9734243239044993,2.684017539849945,34,66,4,0.7291966939934424,3,0,3.2590729879577234,39.92707552061547,5,0,miss,0,1,2.4433702806258117,3,1,0,100,0
8.513288433607617,-5.299962364664868,31,80,1,2.565320578602001,2,1,4.38144211474516,95.15010533791087,1,0,miss,1,0,1.1544449130856436,1,0,0,111,0
-2.6905183654751275,-4.428210507721191,74,74,2,0.917229726373382,3,4,4.404420577528056,92.3333769798009,3,0,miss,1,0,1.5857135441700558,-1,1,0,148,0
1.8847113329934402,1.3062763098513948,61,77,1,1.627781566222191,1,3,1.066329341429939,33.241019862999686,1,0,miss,1,0,4.030253787771102,-2,0,0,138,0
-4.80919098243718,-9.179236090909296,21,19,5,0.7773743727819254,1,1,4.798596949922537,72.95283175562014,3,0,miss,0,1,0.540885305544235,0,0,0,40,0
7.910696457725553,4.401729031971238,49,6,5,3.234021194966558,4,4,4.0786174698261295,24.526821013916347,2,0,miss,1,0,2.1545965308416544,0,0,0,55,0
6.430943632612291,3.2946082821277756,40,94,2,1.8388901638690207,0,3,3.3088932573771155,62.30799583979275,1,0,hit,1,1,2.11663626722761,-3,0,0,134,1
8.25309267164694,-9.677256235064284,27,90,2,4.256377062884399,2,2,4.6835130316992615,32.39700430971293,4,0,miss,1,1,3.5033082283362944,0,1,0,117,1
-4.3986296844177275,6.087717428627933,44,36,4,3.167219431113721,0,0,2.391816338719941,60.10122951153736,1,0,miss,1,0,1.3093026218874058,0,0,0,80,0
-3.8071341579324454,4.22480604362427,92,24,3,0.03799067324766092,4,3,4.868363366933972,43.42968116597693,1,2,hit,1,1,2.610867261609559,1,0,1,116,0
0.19818942971856934,-5.82602214103183,51,44,5,1.717292601065847,0,0,4.77424368000513,26.075132596370665,2,0,hit,1,0,3.5087547461442328,0,0,0,95,0
9.968982493947408,4.877960737497187,50,28,3,1.5454210975007436,4,0,2.59827942397227,21.80438851849905,3,0,hit,0,1,3.420394277913918,4,0,0,78,0
-4.312644645172961,-2.1008690769954548,93,89,2,2.509122102666818,2,0,3.4996932142493926,47.33676797284663,4,0,miss,0,1,3.7652496770623807,2,1,0,182,0
3.6783077227035665,5.04059802426916,72,17,3,0.8507324563118263,2,0,1.742498006515782,89.6922419199456,4,0,miss,0,0,0.9813408304379624,2,1,0,89,0
6.08607633122255,-4.6387971426122165,95,49,5,3.929988478878262,3,2,4.457210056339472,86.26990253397138,4,0,hit,1,0,1.6500534069457156,1,0,0,144,0
9.734020513289199,6.209424620422041,25,29,2,2.2280233722523786,3,3,1.6690740542398919,52.01570891465611,4,0,miss,1,1,1.0185660270416903,0,1,0,54,0
-7.706679479386693,3.2636309068485385,77,14,4,1.8691405915589765,1,2,2.083141487587171,60.637068892254035,2,0,miss,1,0,1.47638428684976,-1,0,0,91,0
-5.906244271260553,8.872334815443882,22,59,4,4.50613761116374,2,4,4.210413388820492,59.0332849381684,2,0,miss,1,0,1.34925150411853,-2,0,0,81,0
6.355928853321039,0.9431807039851829,61,37,2,1.0540525515514276,1,4,1.929181643638202,56.38584529704997,5,0,miss,1,0,1.7077381973327468,-3,1,0,98,1
8.50178286253875,8.806058282713423,53,15,2,1.9413560951378188,3,2,4.75688367428739,39.96226661559529,3,0,miss,1,0,1.6600643865276443,1,1,0,68,0
5.14607718985469,3.999406233048168,22,72,1,3.306390581710927,4,1,2.9894499914258814,43.06042495589767,2,1,hit,0,0,2.133433803557033,3,1,0,94,0
6.012114450940043,-9.81702763246983,70,24,3,0.09460348953315545,4,1,2.7082891129534192,61.255519363402456,5,2,miss,0,0,1.509906285598492,3,1,1,94,0
-2.0886927435757885,-6.19995832221565,69,96,5,0.17767484811247958,2,2,4.358654068661076,23.246343051173575,1,2,hit,1,0,6.80514994165331,0,0,1,165,0
-7.8146342364504235,-2.0125310973577086,56,51,4,2.967290195928629,0,3,3.9358155841044136,26.286058146399156,4,0,miss,1,1,3.9214165500164198,-3,0,0,107,0
9.783071354315656,-3.980570267083272,37,27,3,4.76131875819849,4,3,1.5178230199108689,43.82322604673191,1,0,miss,1,1,1.4278311858516102,1,0,0,64,0
